Takt/Zug|Zugnummer|Zugname|Zugtyp|Aktiv|Gruppenbearbeitung|Besteller|Betreiber|Traktionist|Klasse|Zugcharakteristik|Start (Kürzel)|Start|Ziel (Kürzel)|Ziel|Abfahrt|Plan-Ankunft|Real-Ankunft|Von Zug|Auf Zug|Baubetriebsstatus|Statusbezeichnung|VT|Gültig von|Gültig bis|Berechnet|Simulation|Gefiltert|Fehler
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005100|18005100|18005100|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|08:09:15|08:29:46|08:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005102|18005102|18005102|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|08:39:15|08:59:46|08:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005104|18005104|18005104|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|09:09:15|09:29:46|09:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005106|18005106|18005106|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|09:39:15|09:59:46|09:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005108|18005108|18005108|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|10:09:15|10:29:46|10:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005110|18005110|18005110|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|10:39:15|10:59:46|10:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005112|18005112|18005112|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|11:09:15|11:29:46|11:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005114|18005114|18005114|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|11:39:15|11:59:46|11:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005116|18005116|18005116|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|12:09:15|12:29:46|12:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005118|18005118|18005118|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|12:39:15|12:59:46|12:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005120|18005120|18005120|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|13:09:15|13:29:46|13:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005122|18005122|18005122|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|13:39:15|13:59:46|13:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005124|18005124|18005124|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|14:09:15|14:29:46|14:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005126|18005126|18005126|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|14:39:15|14:59:46|14:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005128|18005128|18005128|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|15:09:15|15:29:46|15:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005130|18005130|18005130|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|15:39:15|15:59:46|15:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005132|18005132|18005132|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|16:09:15|16:29:46|16:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005134|18005134|18005134|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|16:39:15|16:59:46|16:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005136|18005136|18005136|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|17:09:15|17:29:46|17:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005138|18005138|18005138|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|17:39:15|17:59:46|17:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005140|18005140|18005140|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|18:09:15|18:29:46|18:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005142|18005142|18005142|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|18:39:15|18:59:46|18:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005144|18005144|18005144|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|19:09:15|19:29:46|19:29:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\hin\S-Bahn 18005146|18005146|18005146|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|19:39:15|19:59:46|19:59:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück|||||N|||||||||||||||||||||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005101|18005101|18005101|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|07:30:30|07:51:11|07:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005103|18005103|18005103|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|08:00:30|08:21:11|08:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005105|18005105|18005105|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|08:30:30|08:51:11|08:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005107|18005107|18005107|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|09:00:30|09:21:11|09:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005109|18005109|18005109|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|09:30:30|09:51:11|09:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005111|18005111|18005111|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|10:00:30|10:21:11|10:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005113|18005113|18005113|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|10:30:30|10:51:11|10:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005115|18005115|18005115|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|11:00:30|11:21:11|11:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005117|18005117|18005117|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|11:30:30|11:51:11|11:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005119|18005119|18005119|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|12:00:30|12:21:11|12:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005121|18005121|18005121|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|12:30:30|12:51:11|12:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005123|18005123|18005123|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|13:00:30|13:21:11|13:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005125|18005125|18005125|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|13:30:30|13:51:11|13:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005127|18005127|18005127|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|14:00:30|14:21:11|14:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005129|18005129|18005129|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|14:30:30|14:51:11|14:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005131|18005131|18005131|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|15:00:30|15:21:11|15:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005133|18005133|18005133|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|15:30:30|15:51:11|15:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005135|18005135|18005135|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|16:00:30|16:21:11|16:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005137|18005137|18005137|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|16:30:30|16:51:11|16:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005139|18005139|18005139|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|17:00:30|17:21:11|17:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005141|18005141|18005141|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|17:30:30|17:51:11|17:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005143|18005143|18005143|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|18:00:30|18:21:11|18:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005145|18005145|18005145|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|18:30:30|18:51:11|18:51:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 1 (Bad Homburg - Frankfurt (Main) Süd)\rück\S-Bahn 18005147|18005147|18005147|R|aktiv|N||||S|S-Bahn/S-Bahn|FFS|Ffm Süd|FRH|Ff-Rödelheim|19:00:30|19:21:11|19:21:11|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)|||||N|||||||||||||||||||||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin|||||N|||||||||||||||||||||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005200|18005200|18005200|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|03:54:15|04:14:30|04:14:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005202|18005202|18005202|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|04:24:15|04:44:30|04:44:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005204|18005204|18005204|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|04:54:15|05:14:30|05:14:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005206|18005206|18005206|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|05:24:15|05:44:30|05:44:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005208|18005208|18005208|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|05:54:15|06:14:30|06:14:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005210|18005210|18005210|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|06:24:15|06:44:30|06:44:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005212|18005212|18005212|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|06:54:15|07:14:30|07:14:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\S-BAHN-E\1800 - S-Bahn Rhein-Main\S05 Friedrichsdorf (Taunus), Bad Homburg - Frankfurt (Main) Süd\Takt 2 (Friedrichsdorf - Frankfurt (Main) Süd)\hin\S-Bahn 18005214|18005214|18005214|R|aktiv|N||||S|S-Bahn/S-Bahn|FRH|Ff-Rödelheim|FFS|Ffm Süd|07:24:15|07:44:30|07:44:46|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
